gene,1_nmc_H5,2_nmb_H5,3_mb_H5,4_mc_H5,5_mcol_H5
NAA15,0.00011324217299904164,6.117176815890648e-05,0.00013510177075564084,8.145270535046222e-05,9.223889705914839e-05
NAA16,5.878508586739282e-05,5.723402567440392e-05,7.529947756533149e-05,4.59644326871612e-05,4.0177781950281664e-05
NAA20,2.7402728748706077e-05,3.453020872512548e-05,2.547382954004837e-05,6.066554221460161e-05,2.6289476738898154e-05
NAA25,5.7625178950374455e-05,3.7557050696662275e-05,6.257828496797375e-05,7.116194496522573e-05,1.3777590446920771e-05
NAA30,5.185923464652068e-05,2.6907187083500454e-05,5.294105282243255e-05,1.901253916271746e-05,1.54012325597287e-05
NAA35,1.5215886520372953e-05,1.376787801636807e-05,4.97588277852961e-05,0.0001534415230946608,0.0002258619496968465
NAA38,8.157905183163702e-05,8.89347775441013e-05,0.00013947166823822472,0.00024738626353821105,0.0002408326666699824
NAA40,2.4233612019871563e-05,0.0,3.0569275376364545e-05,1.3412533843554648e-05,3.115180518916316e-05
NAA50,0.0001884803456298362,5.3517940315716265e-05,6.497305608022548e-05,0.00010944978710460922,0.00010256011722278597
NAA60,1.8097883681302635e-05,1.1153852302706786e-05,2.521557258323278e-05,2.0600432640151924e-05,1.0888244179169451e-05
NAAA,1.4972764490412315e-05,4.737308394097321e-05,8.072881088284545e-05,9.060668518501558e-05,5.826787260825312e-05
NAALAD2,0.0,1.143618386643686e-05,1.2900063210309731e-06,0.0,1.0251093157618368e-05
NAALADL1,0.0,0.0,3.116250175720402e-06,0.0,4.51298838055925e-06
NAALADL2,3.464850132011211e-05,4.5709663976485344e-05,3.106132673097369e-05,3.7446219081108154e-05,3.1279715729943444e-06
NAB1,9.61273735843438e-05,4.902703536485207e-05,7.452883681956362e-05,5.120620185688664e-05,3.206816927440079e-05
NAB2,4.474631105695154e-05,3.7961360893627006e-05,2.0096273002210416e-05,5.400727194520777e-05,1.817126617485851e-05
NABP1,9.367670921746557e-05,0.00011451665561965795,5.768204217895269e-05,7.383874140658082e-05,7.227549047225814e-05
NABP2,9.719949511649478e-06,6.834099761893917e-06,7.522506672471777e-06,2.443461137828307e-05,1.32597520779912e-05
NACA,0.00022150557355379695,0.0003349080500249094,0.00035879303633020365,0.0004498187473709532,0.0003145525044764807
NACA2,3.3416265020802334e-05,5.312513077985005e-05,7.105606510170774e-05,7.392868177745619e-05,4.765884149277022e-05
NACAD,5.018002082470864e-06,7.033456747054389e-07,0.0,0.0,9.0259767611185e-06
NACC1,2.6141955163710034e-05,6.933778254474153e-06,1.3646241397055551e-05,2.858757366398341e-05,7.608068516127567e-05
NACC2,2.8061980133021624e-05,1.306453234166263e-05,1.6762491572775954e-05,3.114840984490126e-05,1.2153948334112844e-05
NADK,5.360702038898549e-05,6.315132048887736e-05,8.784878133604808e-05,7.832483184732735e-05,4.1522210999403035e-05
NADK2,0.00017480394329047214,0.00015110042079454313,4.7394281334608754e-05,3.7994484757682735e-05,4.0017881539216624e-05
NADSYN1,2.6141955163710034e-05,1.3164210834242867e-05,5.998983634671413e-05,5.3686576307779704e-05,1.4016215752163794e-05
NAE1,1.0063146242672772e-05,2.3008448653662948e-05,1.2146294422937214e-05,2.4480949282403856e-05,1.8290578827480022e-05
NAF1,6.114475276442455e-06,8.240791111304794e-06,2.0850041789582935e-05,1.685087462860275e-05,0.0
NAGA,1.614805932332009e-05,2.9706467494767636e-05,9.348750527161206e-06,1.7221402889636227e-05,6.255943145988689e-06
NAGK,5.86888778635718e-05,1.5274247858359183e-05,4.935107949852195e-05,5.1321224343216454e-05,4.279651304250521e-05
NAGLU,2.87625521246559e-05,4.5584382535252026e-05,3.252054800199049e-05,1.941175868734229e-05,1.6666936714672092e-05
NAGPA,1.3174694394697573e-05,1.4066913494108778e-06,1.2821522245017102e-05,1.0001492225290034e-05,1.3379064730612712e-05
NAGS,8.07787067329052e-06,1.1757519484831988e-05,1.8765540978077914e-05,1.191720710475527e-05,1.7493527394863902e-05
NAIF1,1.615574134658104e-05,4.220074048232633e-06,1.647400995439596e-05,8.73655438154449e-06,1.5043294601864166e-06
NAIP,4.701947429178613e-06,9.143493771170705e-06,2.1059982442670297e-05,8.432711440235857e-06,1.3896903099542284e-05
NALCN,0.0,1.1350607661411196e-05,2.575181011689123e-05,1.9851581896169597e-06,3.566479356972241e-05
NAMPT,0.0007504356389925382,0.0005434060919809128,0.00018607467899405206,0.00010161499897079846,0.00019248903550097304
NAMPTP1,0.0003721759398386442,0.00023943027164171067,4.444931117121365e-05,3.888964008067875e-05,9.602496101311074e-05
NANOG,0.0,3.4170498809469584e-06,1.2900063210309731e-06,6.9375330637943715e-06,0.0
NANOGNB,2.509001041235432e-06,2.1100370241163164e-06,0.0,0.0,0.0
NANOS1,1.6177621519115224e-05,1.2139529541142298e-05,1.64114955689277e-05,4.445590566956323e-06,0.0
NANOS2,0.0,0.0,0.0,0.0,8.746763697431951e-06
NANOS3,0.0,2.7137042062415198e-06,6.450031605154866e-07,1.3529401418693032e-06,3.1279715729943444e-06
NANP,2.192946387943181e-06,1.537132472448336e-05,2.91158162078901e-05,1.777136584683719e-05,0.0
NANS,6.104854476060353e-05,0.0,2.6437538980508253e-05,0.00010280816373538079,9.145289413740011e-06
NAP1L1,0.00012908413882325472,0.0002138045547178255,0.0003184766812386147,0.00036246345871130753,0.001588699828653474
NAP1L2,0.0,0.0,1.2900063210309731e-06,1.606408178464496e-05,0.0
NAP1L3,0.0,2.7137042062415198e-06,1.2900063210309731e-06,0.0,3.1279715729943444e-06
NAP1L4,4.737624206167495e-05,0.00011908983396754915,0.00011887988340545739,0.00019304725996346946,7.573186075554133e-05
NAP1L5,0.0,0.0,1.826243854689429e-06,1.308688118682308e-06,8.746763697431951e-06
NAP1L6P,0.0,7.033456747054389e-07,9.060268908781213e-06,2.1448600400690945e-06,2.624029109229585e-05
NAPA,4.037640943799479e-05,5.4457045403791164e-05,0.00011999339764665805,6.0547456880330736e-05,4.0535719908146196e-05
NAPB,1.2529014049247547e-05,2.7314098906921247e-05,3.588455409298936e-05,2.5461131124251897e-05,1.777274045855045e-05
NAPEPLD,8.07787067329052e-06,2.119744710728734e-05,5.254587063953498e-05,5.5984718881230766e-05,2.553301306472556e-05
NAPG,6.664455647038966e-05,4.467348202228626e-05,5.655487989104933e-05,6.415494669429846e-05,5.205251722070795e-05
NAPRT,0.00011469667606588675,5.918110814156877e-05,8.199933014810427e-05,0.00015936304902964714,4.7778154145391725e-05
NAPSA,0.0,7.033456747054389e-07,6.450031605154866e-07,1.0833832783042819e-05,0.0
NARF,4.145931159310086e-05,4.6498585856216446e-05,5.007462362433006e-05,6.244674653057944e-05,7.773438218563072e-05
NARS1,5.11300255309768e-05,0.00010728574233235657,0.00010767757480295277,0.000143619181930385,5.685331655311253e-05
NARS2,3.289419581914771e-06,1.3360966192947278e-05,1.2821522245017102e-05,1.787581925311423e-05,0.0
NASP,8.585232377770407e-05,3.4768569764951e-05,8.045313193259717e-05,7.771064002919033e-05,6.322857235172274e-05
NAT10,1.7724887561608382e-05,1.8369962120911014e-05,1.9342504214837897e-05,4.708017634085123e-05,5.299842055352127e-05
NAT14,0.0,0.0,1.3404011020064328e-05,3.7416729668802914e-06,0.0
NAT16,0.0,7.033456747054389e-07,0.0,1.3529401418693032e-06,0.0
NAT2,6.894893817121794e-06,6.933778254474153e-06,0.0,2.9772005978218803e-06,0.0
NAT8,1.9769524715456726e-05,4.120395555652397e-06,3.7612533362358885e-06,0.0,0.0
NAT9,2.192946387943181e-06,7.033456747054389e-07,5.186857775511563e-05,2.882162388568052e-05,7.760272606175105e-06
NAV1,4.701947429178613e-06,2.709244178110635e-05,9.457516154018236e-06,3.153281424831061e-05,6.900726488722538e-05
NAV2,6.976441375608312e-05,0.00011081397136698226,8.291364134200982e-05,5.16552017226545e-05,7.76150695330092e-05
NAV3,3.814135472549983e-05,4.5473904563115875e-05,0.00010085239810570985,2.6325112971898607e-05,3.317397301827915e-05
NAXD,3.1229207648463727e-05,0.00016214646817570816,5.323712504143924e-05,5.1374980530299614e-05,2.4386621562403675e-05
NAXE,2.771878340199833e-05,5.591030890356265e-05,1.547248525174498e-05,3.403687109128951e-05,1.500270684342064e-05
NBAS,1.0829993744486589e-05,3.3755389132948945e-05,2.6647479633595614e-05,5.321630281082636e-05,4.9163170952956635e-05
NBEA,1.8356996868192884e-05,2.1100370241163164e-06,1.1610056889278757e-05,3.101005482821731e-05,6.079876525416849e-05
NBEAL1,0.00017052159411318893,0.0003493897516459455,0.0003751847494998255,0.0004483317897529888,0.00045112668453131454
NBEAL2,7.224519509279568e-06,9.547803968135437e-06,2.138627932324139e-05,6.18148692053175e-05,1.0768931526547938e-05
NBN,1.4656709837120062e-05,8.021497093450034e-05,6.837487743341545e-05,7.167259539822398e-05,3.970912922795439e-05
NBPF1,0.00024089505511887542,0.00014071159799381054,0.00019468798894025974,0.00012695725329179644,0.00013620222729942097
NBPF10,0.0002900555351751563,0.00024004905050074399,5.865334222003926e-05,6.880309860987791e-05,8.553524255024935e-05
NBPF11,0.0003123009206029098,0.00020941427739745735,7.571766811436425e-05,8.039217945508824e-05,6.792240250276392e-05
NBPF15,0.00047271084537629565,0.0003654414921470755,0.00016738683360269585,0.0001286234108791084,0.00014709098714256184
NBPF3,5.404103011366242e-05,9.747160953295908e-06,4.098206499164499e-05,2.9411505429932123e-05,5.1374778440713344e-05
NBPF4,0.0,0.0,6.450031605154866e-07,0.0,0.0
NBPF6,0.0,0.0,1.3404011020064328e-05,0.0,0.0
NBPF8,0.0003688472456673913,0.00017936550508258707,8.718666965288214e-05,0.00010559176064999529,7.26740161885662e-05
NBR1,8.204302155181024e-05,6.360053917496187e-05,4.84280957611636e-05,0.00012800556125848865,2.430789666822569e-05
NCALD,4.975944903392671e-05,3.474106637138446e-05,3.5146811885441206e-05,3.0972780759398615e-05,0.0001512049341428416
NCAM1,1.628624254672237e-05,2.8133826988217555e-06,3.116250175720402e-06,0.0,4.51298838055925e-06
NCAM2,5.031573121336386e-06,1.4066913494108778e-06,3.870018963092919e-06,0.0,0.0
NCAN,0.0,0.0,0.0,0.0,0.0
NCAPD2,8.07787067329052e-06,1.2053953336116636e-05,2.5931526108414195e-05,5.8901360955986066e-05,7.640959953553595e-06
NCAPD3,3.136636596175713e-05,2.0701656270842222e-05,9.348750527161206e-06,1.7282629768111695e-05,7.521647300932083e-06
NCAPG,5.634120232125754e-06,4.823741230357837e-06,1.9350094815464596e-06,3.7416729668802914e-06,6.255943145988689e-06
NCAPG2,0.0,7.033456747054389e-07,4.029081058974074e-05,1.0806385253901439e-05,9.264602066361523e-06
NCAPH,0.0,0.0,3.652487709378858e-06,4.202961516464407e-06,0.0
NCAPH2,1.2256092630615954e-05,1.3360966192947278e-05,2.639681327740672e-05,1.0679206030674664e-05,9.0259767611185e-06
NCBP1,1.4119413326401359e-05,4.5584382535252026e-05,4.943805644301225e-05,4.9897684099447195e-05,0.0001062760541707291
NCBP2,4.297677824692306e-05,1.5074890873198713e-05,6.0825056540289704e-05,0.00018928461599781795,6.805031304354421e-05
NCBP2L,0.0,0.0,0.0,0.0,0.0
NCBP3,6.710303134217217e-05,2.2590036169143644e-05,9.018862866345827e-05,7.862416230428268e-05,0.00012112939344998112
NCCRP1,0.0,0.0,0.0,0.0,0.0
NCDN,1.0964731939715905e-06,4.120395555652397e-06,3.870018963092919e-06,9.672104611124335e-06,3.008658920372833e-06
NCEH1,4.701947429178613e-06,8.240791111304794e-06,7.792283100787176e-05,2.6258823982997913e-05,4.632301033180761e-06
NCF1,1.0586871714525953e-05,3.516728373527194e-06,3.116250175720402e-06,6.764700709346516e-07,7.640959953553595e-06
NCF2,1.0964731939715905e-06,0.0,1.1501291262421727e-05,1.0199869252594954e-05,3.1279715729943444e-06
NCF4,6.128046315307977e-06,2.7137042062415198e-06,8.594981739788689e-06,8.85076047435965e-06,1.5043294601864166e-06
NCK1,6.578839163829542e-06,3.5837221581956115e-05,1.8487560401235048e-05,4.256760793375818e-05,2.9647475728976746e-05
NCK2,5.798420623150203e-06,8.844458293429999e-06,2.7330298056302198e-05,5.367345481501019e-05,4.9808919862666494e-05
NCKAP1,6.93831085027202e-05,0.00014664039346938247,0.00016862590852262176,0.0001400244903085873,0.00010222182566394804
NCKAP1L,9.868258745744314e-06,1.4371545198493273e-05,4.921208921010052e-05,1.577308616445072e-05,6.136630493367178e-06
NCKAP5,5.24511856105478e-05,3.114956127238751e-05,8.167509832987265e-06,3.537883122760931e-05,4.51298838055925e-06
NCKAP5L,8.07787067329052e-06,1.2139529541142298e-05,3.7612533362358885e-06,6.4345801202072834e-06,4.168211141046808e-05
NCKIPSD,1.0964731939715905e-06,2.1100370241163164e-06,2.7586489950778336e-05,2.4347682453366428e-05,1.5043294601864166e-06
NCL,0.0003888285979779593,0.0003697703938479859,0.00043481053248305596,0.0004434100634725581,0.0006778511634529023
NCLN,3.390250908072361e-05,1.5074890873198713e-05,9.457516154018236e-06,4.125237876704481e-05,7.640959953553595e-06
NCMAP,3.490119458672611e-05,6.230432579768714e-06,1.9350094815464596e-06,2.7345715473299645e-06,1.5043294601864166e-06
NCOA1,3.821915145432714e-05,4.3502550086244856e-05,3.120031701939512e-05,6.635161231331228e-05,1.0768931526547938e-05
NCOA2,6.63285018170974e-05,0.0001070870865287387,4.244626176591169e-05,8.887769544016105e-05,3.688990996622228e-05
NCOA3,5.812443927512205e-05,3.555489001822604e-05,8.24483541730173e-05,7.838890786323534e-05,0.00016826988090985035
NCOA4,7.288953294697344e-05,5.392485213913705e-05,8.327330988931087e-05,6.71047086723014e-05,8.142077988599814e-05
NCOA5,3.6054742352070228e-06,3.516728373527194e-06,8.774530468322317e-05,3.9275751100192824e-05,1.4016215752163794e-05
NCOA6,3.623605881013316e-05,3.586542615706526e-05,7.563336504652927e-05,0.00011855002230713468,2.2922879860660785e-05
NCOA7,9.033537288146984e-05,6.208266867187225e-05,6.361209939452858e-05,4.2627809316848215e-05,0.00046578685016975
NCOR1,0.0001885915437498455,0.00017328195290316348,0.0001727570361041622,5.024668207590708e-05,0.00024311543249170116
NCOR2,0.0001555769004048805,0.00014975021001948887,0.00012142967138595491,0.0001483494240882604,0.0001866894016060535
NCR1,1.615574134658104e-05,0.0,0.0,0.0,1.5043294601864166e-06
NCR3,0.0,1.073283819173142e-05,0.0,0.0,0.0
NCR3LG1,2.509001041235432e-06,2.4279059082284596e-05,1.5230254874753757e-05,1.4683899691344427e-06,5.779010633379565e-05
NCS1,2.192946387943181e-06,4.120395555652397e-06,0.0,6.764700709346516e-07,1.3896903099542284e-05
NCSTN,2.140329442014702e-05,1.6581260715189823e-05,1.8161263520663957e-05,3.811469503776743e-05,0.00018889086421373718
NDC1,0.0,1.4066913494108778e-06,1.0102519314533724e-05,5.2011483485805456e-05,0.0
NDC80,0.0,7.033456747054389e-07,0.0,0.0,0.0
NDE1,9.733520550514999e-06,2.8133826988217555e-06,4.86133372909738e-05,5.893062384453431e-05,2.280356720803927e-05
NDEL1,7.238501071702898e-05,5.743078103310834e-05,4.029081058974074e-05,4.8348160290794864e-05,4.358496658696255e-05
NDFIP1,0.00012464091466343448,3.868960833544293e-05,3.310510183937718e-05,8.78012864114625e-05,0.0001437243902643245
NDFIP2,2.991172978994151e-05,2.8133826988217555e-06,4.2127555485967295e-05,0.0001247330457946749,1.0649618873926428e-05
NDN,1.9346111137542028e-05,1.4066913494108778e-06,1.4220294192905107e-05,8.027561683384478e-06,4.563667366365423e-05
NDNF,0.0,2.1100370241163164e-06,0.0,2.9772005978218803e-06,0.0
NDOR1,0.0,0.0,1.9350094815464596e-06,2.617376237364616e-06,0.0
NDP,0.0,0.0,0.0,0.0,0.0
NDRG1,3.5259357564570145e-05,7.572336480209354e-05,9.245078040414679e-05,0.0001564659392838067,9.421187924166209e-05
NDRG2,0.00019243935229778012,0.0001918230674341258,0.00014210054721905223,8.657602326463765e-05,5.257035558963753e-05
NDRG3,2.509001041235432e-06,3.516728373527194e-06,1.0102519314533724e-05,1.4783120625953383e-05,3.1279715729943444e-06
NDRG4,0.0,0.0,6.450031605154866e-07,6.764700709346516e-07,0.0
NDST1,4.861192338915769e-05,2.2504459964117982e-05,1.9380319477029e-05,1.517062374227533e-05,2.2524354144352722e-05
NDST3,0.0,0.0,0.0,0.0,0.0
NDST4,0.0,0.0,0.0,0.0,0.0
NDUFA1,7.666496364561564e-05,0.00016824634463719312,0.00029701974689424105,0.00044125973288406084,0.0001612776361526871
NDUFA10,0.0001012308544189029,5.014809234253421e-05,7.758463767215523e-05,9.408950428708411e-05,2.7555180893841542e-05
NDUFA12,8.212081828063756e-05,0.00020203331257738816,0.00025628193463476007,0.00011593737241447371,0.00015108510582624866
NDUFA13,0.00015262360302145024,0.00013696983826233148,0.00019417383543250162,0.00020647611500348005,0.00018447727845432536
NDUFA2,9.396375644900189e-05,9.972829017374791e-05,8.865377686805926e-05,0.00013086798949963653,2.0152846245530972e-05
NDUFA3,9.694582831099423e-05,0.0001115887909591588,0.0001674961311373416,0.0002012586246452569,0.00011044830036974136
NDUFA4,0.0001236619264047779,0.00023044318706293187,0.00020856072947801575,0.0002807849512610789,0.00010514930906743383
NDUFA4L2,0.0,7.033456747054389e-07,1.2900063210309731e-06,7.382370505225208e-06,1.0888244179169451e-05
NDUFA5,4.115682797867414e-05,8.829801074176577e-05,7.790334395209962e-05,0.00016675960999826053,7.500493632894442e-05
NDUFA6,2.8568452344960498e-05,4.3696002636950604e-05,4.140401136015918e-05,7.159450305831867e-05,2.4665834626090224e-05
NDUFA7,4.559198019770155e-05,9.509310644899463e-05,6.813003195904743e-05,0.00014328532973561421,3.0444527161592867e-05
NDUFA8,1.0500368052328816e-05,1.7284606389895266e-05,3.510056064405244e-05,3.0043492250956468e-05,1.5043294601864166e-06
NDUFA9,8.07787067329052e-06,5.527086905063275e-06,9.457516154018236e-06,1.0605019009446331e-05,1.2153948334112844e-05
NDUFAB1,6.384138094839616e-05,3.3766188612504855e-05,2.3639995084732243e-05,3.987256272099102e-05,9.793641407776399e-05
NDUFAF1,3.5381549631042806e-05,3.245917575567421e-05,1.4694017341095301e-05,2.2354691175238608e-05,7.521647300932083e-06
NDUFAF2,2.3623382885821245e-05,2.3897049025974288e-05,2.3966291965303334e-05,6.232197135771148e-05,3.7297033570689115e-05
NDUFAF3,3.089958195630595e-05,2.0701656270842222e-05,7.353490271753934e-05,5.5296746990929596e-05,4.145208399338383e-05
NDUFAF4,3.3321452224936536e-05,2.1205644960387192e-05,1.4182478930714007e-05,5.625836531419735e-05,3.1279715729943444e-06
NDUFAF5,5.140678977748252e-05,9.043815278590469e-06,2.9760819368405586e-05,1.0563756203409523e-05,6.017317840745666e-06
NDUFAF6,3.6906698308125966e-05,4.127873228199373e-05,3.563679817771089e-05,5.3433805646190116e-05,7.640959953553595e-06
NDUFAF7,2.192946387943181e-06,6.230432579768714e-06,5.8876635576295685e-05,2.3587443035908178e-05,1.3379064730612712e-05
NDUFAF8,3.9793559574551344e-05,3.647989281874637e-05,5.813627827137073e-05,4.5213317844517926e-05,4.453946780793465e-05
NDUFB1,0.00015051615500528086,0.0002827262181966929,0.0001700630276404896,0.00023418405103111146,0.00018247282206549834
NDUFB10,7.503321989177558e-05,0.0001313884457516777,8.083987813629705e-05,9.192945854589233e-05,4.857520557800785e-05
NDUFB11,4.0224655175727e-05,5.807085064344253e-05,9.171856373488589e-05,5.910577738702782e-05,3.104109042470042e-05
NDUFB2,0.0001113656711819226,0.00016147164862570523,0.00016427111533476416,0.00023952007954119582,8.832247194169669e-05
NDUFB3,2.781783319295211e-05,1.2139529541142298e-05,4.273183294338124e-05,5.708172545518918e-05,7.156769678071642e-05
NDUFB4,2.6483102074515585e-05,0.00017808238460351335,0.00027148141481291206,0.00024529067771437285,0.00010376429225986893
NDUFB5,2.8654956007157634e-05,1.6381903730029353e-05,3.6648823921899e-05,6.118091458419205e-05,7.760272606175105e-06
NDUFB6,3.334333239747072e-05,6.17669292801209e-05,6.106522185494147e-05,9.45871206222865e-05,5.194180245624522e-05
NDUFB7,0.00010221284143903031,0.00014488739331032768,0.0001308900979808836,0.00022050333329823971,0.00012367851320015688
NDUFB8,2.9279620483357008e-05,4.22670111468853e-05,9.88847854294773e-05,7.59556521692583e-05,6.548076759792296e-05
NDUFB9,9.068790790595264e-05,0.0001638105178976003,0.0001652831410789523,0.0002507353105408835,0.00010685167607441974
NDUFC1,8.452503748965267e-05,0.00013814706760655927,0.00020854155589302583,0.00031814665600783974,8.12399381155162e-05
NDUFC2-KCTD14,0.0001970297118591673,0.00019142924850890607,0.00011887229280483068,9.73208716977655e-05,0.0002422176834775473
NDUFS1,0.0001039832146829748,9.383849875284101e-05,8.904811367238584e-05,0.00016241642161893903,0.00011527197602030048
NDUFS2,9.563586761922567e-05,4.467348202228626e-05,2.256752001741533e-05,7.011341048029953e-05,2.402868360453914e-05
